kind,label,block_index,measurement_index,coeff_norm_mean,proj_norm_mean,relative_proj_mean,max_coeff_mean
dual,Donald Trump,1,11,48.22850799560547,48.22850799560547,0.5371658205986023,0.39385128021240234
dual,Donald Trump,1,12,53.59330749511719,53.59331512451172,0.49515342712402344,0.42331600189208984
dual,Donald Trump,1,13,49.34095764160156,49.340965270996094,0.5136446952819824,0.41055890917778015
dual,Donald Trump,1,14,48.46733093261719,48.46733093261719,0.5263403058052063,0.4027028977870941
dual,Donald Trump,1,15,48.41729736328125,48.41729736328125,0.5389081835746765,0.3924894332885742
dual,Donald Trump,1,16,53.655181884765625,53.655189514160156,0.4950648546218872,0.423454612493515
dual,Donald Trump,1,17,49.097755432128906,49.097755432128906,0.5112693905830383,0.4096289575099945
dual,Donald Trump,1,18,48.191558837890625,48.191558837890625,0.5241509675979614,0.4016270041465759
dual,Donald Trump,1,19,48.39067077636719,48.39067840576172,0.5394437313079834,0.39139771461486816
dual,Donald Trump,2,0,36.642616271972656,36.642616271972656,0.38779696822166443,0.34065431356430054
dual,Donald Trump,2,1,29.416563034057617,29.416563034057617,0.3679339587688446,0.2863853871822357
dual,Donald Trump,2,2,28.69300079345703,28.693004608154297,0.3761563301086426,0.2708192765712738
dual,Donald Trump,2,3,29.517698287963867,29.517698287963867,0.3926726281642914,0.24755415320396423
dual,Donald Trump,2,4,37.120826721191406,37.120826721191406,0.393105685710907,0.3453494906425476
dual,Donald Trump,2,5,34.765602111816406,34.76560592651367,0.4509090185165405,0.32511284947395325
dual,Donald Trump,2,6,34.32662582397461,34.32662582397461,0.4616348147392273,0.30729150772094727
dual,Donald Trump,2,7,36.569786071777344,36.56978988647461,0.4916973114013672,0.2980397939682007
dual,Donald Trump,2,8,36.033653259277344,36.03365707397461,0.3848479390144348,0.3340139389038086
dual,Donald Trump,2,9,26.93811798095703,26.938121795654297,0.3570114076137543,0.28623706102371216
dual,Donald Trump,2,10,25.902128219604492,25.902130126953125,0.3600749373435974,0.26787352561950684
dual,Donald Trump,2,11,26.31307601928711,26.31307601928711,0.3765382766723633,0.2470615804195404
dual,Donald Trump,2,12,37.128211975097656,37.12821578979492,0.39294910430908203,0.3436130881309509
dual,Donald Trump,2,13,33.16583251953125,33.16583251953125,0.40504300594329834,0.2947680354118347
dual,Donald Trump,2,14,33.24017333984375,33.24017333984375,0.4231778383255005,0.2846195697784424
dual,Donald Trump,2,15,34.94550323486328,34.94550323486328,0.44995129108428955,0.2921457290649414
dual,Donald Trump,2,16,35.79536437988281,35.79536437988281,0.383413165807724,0.33256927132606506
dual,Donald Trump,2,17,30.920913696289062,30.920913696289062,0.4133966863155365,0.31150171160697937
dual,Donald Trump,2,18,29.395492553710938,29.395492553710938,0.4140714108943939,0.29320114850997925
dual,Donald Trump,2,19,30.04109764099121,30.04109764099121,0.43161696195602417,0.28194454312324524
dual,Donald Trump,3,0,51.24274826049805,51.24274826049805,0.4401741921901703,0.3900141716003418
dual,Donald Trump,3,1,40.12583541870117,40.12583541870117,0.4222441613674164,0.3270706534385681
dual,Donald Trump,3,2,37.26445770263672,37.26445770263672,0.42490947246551514,0.3103440999984741
dual,Donald Trump,3,3,36.73175811767578,36.73175811767578,0.4403574466705322,0.29350870847702026
